4 	22.91	5.02	0.15	0	0	-351.6
5 	22.95	4.93	0.15	0	0	-351.6
6 	23.03	4.83	0.15	0	0	-351.6
7 	23.08	5.15	0.15	0	0	0
8 	22.91	6.6	62.11	225	225	351.6
9 	22.81	8.57	291.9	2349	2349	351.6
10 	22.83	8.76	300.37	2567	2567	351.6
11 	22.82	8.78	300.78	2603	2603	351.6
12 	22.76	8.8	300.2	2619	2619	0
13 	22.73	8.83	300.87	2642	2642	0
14 	22.68	8.86	302.49	2673	2673	-351.6
15 	22.64	8.88	302.24	2688	2688	-351.6
16 	22.59	8.89	302.61	2708	2708	0
17 	22.54	8.91	302.83	2728	2728	351.6
18 	22.48	8.93	302.62	2758	2758	351.6
19 	22.43	8.96	302	2758	2758	351.6
20 	22.37	8.98	301.07	2768	2768	351.6
21 	22.3	9.02	299.88	2779	2779	0
22 	22.71	7.33	226.07	1866	1866	0
23 	22.56	6.26	53.69	409	409	0
0 	22.66	5.46	26.69	15	15	0
1 	22.6	5.26	0.15	0	0	-351.6
2 	22.75	5.14	0.15	0	0	-351.6
3 	22.75	5.05	0.15	0	0	-351.6
4 	22.81	4.97	0.15	0	0	-351.6
5 	22.85	4.87	0.15	0	0	-351.6
6 	22.91	4.77	0.15	0	0	-351.6
7 	22.95	4.68	0.15	0	0	0
8 	22.81	6.18	53.32	212	212	351.6
9 	22.6	8.6	287.57	2277	2277	351.6
10 	22.64	8.82	300.61	2633	2633	351.6
11 	22.59	8.87	300.28	2671	2671	351.6
12 	22.73	7.84	206.27	1705	1705	0
13 	22.66	7.73	202.42	1630	1630	0
14 	22.71	7.69	203.02	1622	1622	-351.6
15 	22.73	7.67	202.58	1609	1609	-351.6
16 	22.74	7.66	202.75	1611	1611	0
17 	22.6	8.12	218.06	1629	1629	351.6
18 	22.59	8.73	299.56	2600	2600	351.6
19 	22.55	8.79	298.46	2642	2642	351.6
20 	22.46	8.89	300.2	2703	2703	351.6
21 	22.39	8.97	300.35	2743	2743	0
22 	22.77	7.27	211.79	1794	1794	0
23 	22.61	6.18	51.3	380	380	0
0 	22.71	5.41	31.11	18	18	0
1 	22.63	5.21	0.16	0	0	-351.6
2 	22.78	5.07	0.16	0	0	-351.6
3 	22.76	5	0.16	0	0	-351.6
4 	22.82	4.91	0.16	0	0	-351.6
5 	22.86	4.83	0.16	0	0	-351.6
6 	22.9	4.75	0.16	0	0	-351.6
7 	22.94	4.66	0.16	0	0	0
8 	22.81	5.92	47.62	158	158	351.6
9 	22.56	8.53	278.96	2147	2147	351.6
10 	22.61	8.8	300.06	2629	2629	351.6
11 	22.55	8.88	300.42	2686	2686	351.6
12 	22.69	7.86	206.43	1718	1718	0
13 	22.6	7.75	202.16	1639	1639	0
14 	22.63	7.7	202.85	1630	1630	-351.6
15 	22.63	7.69	203.11	1631	1631	-351.6
16 	22.63	7.67	202.5	1625	1625	0
17 	22.55	7.97	212.21	1645	1645	351.6
18 	22.54	8.22	250.88	2082	2082	351.6
19 	22.52	8.27	251.24	2111	2111	351.6
20 	22.47	8.29	251.85	2133	2133	351.6
21 	22.44	8.34	251.46	2143	2143	0
22 	22.71	7.05	182.75	1516	1516	0
23 	22.63	6.13	51.47	380	380	0
0 	22.7	5.38	10.85	8	8	0
1 	22.64	5.19	0.18	0	0	-351.6
2 	22.77	5.07	0.24	0	0	-351.6
3 	22.78	5	0.06	0	0	-351.6
4 	22.82	4.92	0.06	0	0	-351.6
5 	22.85	4.85	0.06	0	0	-351.6
6 	22.89	4.76	0.06	0	0	-351.6
7 	22.91	4.68	0.06	0	0	0
8 	22.84	5.23	18.99	33	33	351.6
9 	22.57	7.94	238.01	1751	1751	351.6
10 	22.64	8.24	251.52	2076	2076	351.6
11 	22.62	8.32	252.17	2115	2115	351.6
12 	22.74	7.29	160.25	1235	1235	0
13 	22.65	7.17	154.43	1159	1159	0
14 	22.69	7.14	155.72	1164	1164	-351.6
15 	22.69	7.09	151.98	1131	1131	-351.6
16 	22.72	7.04	152.26	1128	1128	0
17 	22.56	8.02	218.03	1544	1544	351.6
18 	22.62	8.24	250.06	2078	2078	351.6
19 	22.56	8.27	250.08	2098	2098	351.6
20 	22.52	8.29	249.79	2109	2109	351.6
21 	22.48	8.34	251.46	2143	2143	0
22 	22.83	6.73	189.06	1374	1374	0
23 	22.69	5.52	0.18	0	0	0
0 	22.74	5.23	0.18	0	0	0
1 	22.7	5.05	0.18	0	0	-351.6
2 	22.84	4.96	0.18	0	0	-351.6
3 	22.83	4.9	0.18	0	0	-351.6
4 	22.88	4.84	0.18	0	0	-351.6
5 	22.92	4.75	0.18	0	0	-351.6
6 	22.96	4.69	0.18	0	0	-351.6
7 	22.98	4.6	0.18	0	0	0
8 	22.92	5.18	20.71	32	32	351.6
9 	22.68	7.84	232.12	1666	1666	351.6
10 	22.77	8.18	251.96	2051	2051	351.6
